time,current,power
10.9508,0.9737,3.7564
10.9510,0.9308,3.5911
10.9512,0.9665,3.7248
10.9514,0.9682,3.7315
10.9516,0.942,3.6341
10.9518,0.9614,3.7052
10.9520,0.9826,3.7809
10.9522,1.1639,4.4739
10.9524,1.2556,4.824
10.9526,1.198,4.6052
10.9528,1.1582,4.4589
10.9530,1.0818,4.1648
10.9532,1.0662,4.1004
10.9534,1.0861,4.1814
10.9536,1.1162,4.2928
10.9538,1.0876,4.1872
10.9540,1.0626,4.093
10.9542,1.1209,4.3109
10.9544,1.1357,4.3658
10.9546,1.2239,4.6974
10.9548,1.3276,5.0898
10.9550,1.2888,4.9593
10.9552,1.1723,4.5062
10.9554,1.1635,4.4794
10.9556,1.1297,4.3515
10.9558,1.1038,4.2474
10.9560,1.0897,4.1953
10.9562,1.0363,3.996
10.9564,0.988,3.8098
10.9566,0.945,3.6366
10.9568,1.0726,4.1273
10.9570,1.1482,4.4093
10.9572,1.2145,4.6734
10.9574,1.1767,4.5257
10.9576,1.1326,4.3652
10.9578,1.0133,3.9133
10.9580,0.8994,3.4643
10.9582,1.007,3.8768
10.9584,1.0206,3.9354
10.9586,1.0102,3.8872
10.9588,1.0649,4.0999
10.9590,1.0488,4.0421
10.9592,1.0123,3.9054
10.9594,0.9323,3.5875
10.9596,1.0431,4.0139
10.9598,1.125,4.3266
10.9600,1.112,4.2833
10.9602,1.0137,3.9066
10.9604,0.9531,3.6732
10.9606,1.0502,4.0411
10.9608,1.0753,4.1443
10.9610,0.9641,3.7215
10.9612,0.9221,3.5539
10.9614,0.9711,3.7386
10.9616,1.0458,4.0265
10.9618,1.1047,4.2485
10.9620,1.1657,4.474
10.9622,1.2961,4.9744
10.9624,1.3261,5.0894
10.9626,1.2133,4.6711
10.9628,1.0996,4.2334
10.9630,1.0928,4.2137
10.9632,0.9917,3.8182
10.9634,1.0668,4.1071
10.9636,1.0798,4.1636
10.9638,1.0529,4.0516
10.9640,1.1196,4.3039
10.9642,1.1348,4.3643
10.9644,1.1863,4.5576
10.9646,1.2299,4.7153
10.9648,1.2607,4.8461
10.9650,1.1459,4.4094
10.9652,1.1334,4.359
10.9654,1.1291,4.3514
10.9656,0.9801,3.7792
10.9658,0.9931,3.8234
10.9660,1.0278,3.959
10.9662,1.0264,3.9496
10.9664,1.1144,4.2839
10.9666,1.0845,4.1796
10.9668,1.06,4.0766
10.9670,1.2394,4.7518
10.9672,1.3033,5.0072
10.9674,1.2155,4.6723
10.9676,1.0912,4.201
10.9678,1.0721,4.1319
10.9680,1.0668,4.1071
10.9682,1.0666,4.1109
10.9684,1.0524,4.0539
10.9686,1.125,4.3266
10.9688,1.152,4.4305
10.9690,1.1985,4.6071
10.9692,1.2211,4.684
10.9694,1.2748,4.8876
10.9696,1.386,5.3139
10.9698,1.3957,5.3537
10.9700,1.2588,4.8364
10.9702,1.2438,4.7838
10.9704,1.1699,4.5042
10.9706,1.085,4.1793
10.9708,1.1017,4.2415
10.9710,1.0997,4.2317
10.9712,1.0648,4.1037
10.9714,1.0814,4.1655
10.9716,1.1017,4.2393
10.9718,1.1708,4.4982
10.9720,1.2916,4.9599
10.9722,1.2884,4.9527
10.9724,1.1527,4.4425
10.9726,1.0619,4.0927
10.9728,1.0004,3.8535
10.9730,1.0047,3.8722
10.9732,1.0414,4.0093
10.9734,1.0695,4.1176
10.9736,1.0322,3.9823
10.9738,0.9525,3.6728
10.9740,0.9472,3.6484
10.9742,0.937,3.6093
10.9744,1.0582,4.0699
10.9746,1.1913,4.5748
10.9748,1.2019,4.632
10.9750,1.0181,3.9299
10.9752,0.9197,3.5481
10.9754,0.8745,3.3754
10.9756,0.83,3.2055
10.9758,0.8478,3.2744
10.9760,0.8347,3.2237
10.9762,0.818,3.1608
10.9764,0.8667,3.3384
10.9766,0.9623,3.7105
10.9768,0.991,3.8173
10.9770,1.0486,4.0349
10.9772,1.0752,4.1459
10.9774,0.9977,3.849
10.9776,0.9043,3.487
10.9778,0.8921,3.4415
10.9780,0.9366,3.6116
10.9782,0.9344,3.603
10.9784,0.9223,3.5599
10.9786,0.9162,3.531
10.9788,0.9325,3.5959
10.9790,0.9637,3.7162
10.9792,0.9536,3.6694
10.9794,1.0603,4.078
10.9796,1.1211,4.3141
10.9798,1.0923,4.2075
10.9800,0.9841,3.7945
10.9802,0.9493,3.6641
10.9804,0.9372,3.6084
10.9806,0.9701,3.7367
10.9808,0.966,3.7248
10.9810,0.9396,3.625
10.9812,0.8977,3.4635
10.9814,0.8987,3.4673
10.9816,0.9148,3.5313
10.9818,0.9519,3.6609
10.9820,1.0762,4.1455
10.9822,1.0493,4.0419
10.9824,0.9312,3.5925
10.9826,0.8134,3.1431
10.9828,0.8048,3.1063
10.9830,0.8351,3.2268
10.9832,0.8314,3.2108
10.9834,0.83,3.2005
10.9836,0.8257,3.1888
10.9838,0.8475,3.2696
10.9840,0.8633,3.3307
10.9842,0.8745,3.3719
10.9844,0.9906,3.806
10.9846,1.1222,4.3162
10.9848,1.0946,4.2187
10.9850,0.951,3.667
10.9852,0.8917,3.4401
10.9854,0.9184,3.5378
10.9856,0.9426,3.6289
10.9858,0.9553,3.6818
10.9860,0.9618,3.7028
10.9862,0.9394,3.6184
10.9864,0.9657,3.7181
10.9866,0.9442,3.6294
10.9868,1.1964,4.599
10.9870,1.139,4.3805
10.9872,1.091,4.2027
10.9874,0.9685,3.7344
10.9876,0.8495,3.2772
10.9878,0.8513,3.2827
10.9880,0.8817,3.4014
10.9882,0.872,3.3659
10.9884,0.8454,3.2597
10.9886,0.8455,3.2636
10.9888,0.8812,3.3942
10.9890,0.9511,3.6599
10.9892,0.9717,3.7409
10.9894,1.0307,3.9642
10.9896,1.079,4.1478
10.9898,1.067,4.108
10.9900,0.933,3.5978
10.9902,0.9073,3.4967
10.9904,0.8886,3.4299
10.9906,0.8482,3.2741
10.9908,0.8701,3.3535
10.9910,0.8764,3.3796
10.9912,0.8555,3.3023
10.9914,0.8812,3.396
10.9916,0.8991,3.4688
10.9918,0.9793,3.7666
10.9920,1.1184,4.2969
10.9922,1.1374,4.3788
10.9924,1.0016,3.8623
10.9926,0.9396,3.6156
10.9928,0.9894,3.815
10.9930,0.9353,3.6064
10.9932,0.8886,3.4228
10.9934,0.8784,3.3855
10.9936,0.9054,3.4895
10.9938,0.9172,3.5312
10.9940,0.9468,3.6489
10.9942,0.9926,3.8096
10.9944,1.1417,4.3795
10.9946,1.2211,4.6938
10.9948,1.1006,4.235
10.9950,0.9621,3.7119
10.9952,0.8554,3.3018
10.9954,0.8319,3.2094
10.9956,0.7813,3.016
10.9958,0.7792,3.0094
10.9960,0.792,3.0571
10.9962,0.7929,3.0589
10.9964,0.8232,3.1759
10.9966,0.87,3.3548
10.9968,0.9225,3.548
10.9970,1.0561,4.0555
10.9972,1.0945,4.2139
10.9974,0.9538,3.678
10.9976,0.8158,3.1489
10.9978,0.7888,3.0463
10.9980,0.7672,2.9615
10.9982,0.7421,2.8675
10.9984,0.7415,2.8636
10.9986,0.7369,2.8444
10.9988,0.7276,2.8129
10.9990,0.7271,2.811
10.9992,0.7223,2.7851
10.9994,0.8294,3.1948
10.9996,0.8917,3.4365
10.9998,0.8652,3.3396
11.0000,0.7305,2.821
11.0002,0.7005,2.7081
11.0004,0.714,2.7546
11.0006,0.7545,2.9138
11.0008,0.7801,3.005
11.0010,0.9795,3.7651
11.0012,1.0307,3.9622
11.0014,1.0961,4.2091
11.0016,1.173,4.5114
11.0018,1.1294,4.3347
11.0020,1.229,4.7095
11.0022,1.263,4.845
11.0024,1.174,4.5129
11.0026,1.0556,4.0663
11.0028,0.96,3.698
11.0030,0.9334,3.5974
11.0032,0.9028,3.4777
11.0034,0.9161,3.5287
11.0036,0.8769,3.378
11.0038,0.8927,3.4386
11.0040,0.9391,3.6156
11.0042,0.9198,3.5338
11.0044,1.0704,4.1081
11.0046,1.2239,4.6949
11.0048,1.1544,4.4423
11.0050,1.0499,4.038
11.0052,1.0243,3.9374
11.0054,0.9995,3.8482
11.0056,1.011,3.8865
11.0058,1.0378,3.9914
11.0060,1.0461,4.0254
11.0062,1.0352,3.9814
11.0064,1.0252,3.9428
11.0066,1.0498,4.0418
11.0068,1.0778,4.1366
11.0070,1.1632,4.4691
11.0072,1.139,4.3782
11.0074,1.0195,3.925
11.0076,0.9223,3.5563
11.0078,0.9051,3.4826
11.0080,0.9384,3.6165
11.0082,0.9358,3.6064
11.0084,0.9521,3.6618
11.0086,0.9693,3.7338
11.0088,1.0016,3.8503
11.0090,1.0461,4.0191
11.0092,1.0202,3.9217
11.0094,1.1078,4.2494
11.0096,1.2079,4.6336
11.0098,1.2379,4.7461
11.0100,1.2661,4.8468
11.0102,1.3163,5.0466
11.0104,1.3418,5.131
11.0106,1.4202,5.4364
11.0108,1.3679,5.2364
11.0110,1.3905,5.331
11.0112,1.3144,5.0369
11.0114,1.3137,5.0393
11.0116,1.3324,5.1083
11.0118,1.3959,5.3351
11.0120,1.5152,5.797
11.0122,1.5088,5.7788
11.0124,1.3862,5.3093
11.0126,1.3469,5.1693
11.0128,1.3289,5.0977
11.0130,1.3246,5.0784
11.0132,1.3095,5.0231
11.0134,1.3225,5.0757
11.0136,1.2791,4.9068
11.0138,1.2742,4.8878
11.0140,1.2963,4.9676
11.0142,1.3263,5.0745
11.0144,1.4518,5.5573
11.0146,1.4842,5.6785
11.0148,1.4209,5.4535
11.0150,1.336,5.1221
11.0152,1.2986,4.9813
11.0154,1.2981,4.982
11.0156,1.2609,4.8395
11.0158,1.2559,4.825
11.0160,1.257,4.8293
11.0162,1.2419,4.7663
11.0164,1.2732,4.8814
11.0166,1.3866,5.3107
11.0168,1.4983,5.7205
11.0170,1.6226,6.2114
11.0172,1.5626,5.9878
11.0174,1.4044,5.3931
11.0176,1.2968,4.9825
11.0178,1.2908,4.9514
11.0180,1.3045,5.012
11.0182,1.2937,4.9654
11.0184,1.2773,4.9047
11.0186,1.2487,4.7974
11.0188,1.2539,4.8124
11.0190,1.3038,5.0091
11.0192,1.3243,5.0722
11.0194,1.4735,5.6378
11.0196,1.5036,5.7559
11.0198,1.457,5.583
11.0200,1.3802,5.2944
11.0202,1.3616,5.2286
11.0204,1.317,5.0521
11.0206,1.3456,5.1645
11.0208,1.402,5.3864
11.0210,1.3252,5.0888
11.0212,1.2596,4.8393
11.0214,1.2842,4.9288
11.0216,1.321,5.0726
11.0218,1.3735,5.2605
11.0220,1.4738,5.6505
11.0222,1.4895,5.7168
11.0224,1.3565,5.2091
11.0226,1.2612,4.8505
11.0228,1.2355,4.7544
11.0230,1.2582,4.8315
11.0232,1.2663,4.8675
11.0234,1.228,4.7204
11.0236,1.2102,4.6494
11.0238,1.2586,4.838
11.0240,1.3028,5.0053
11.0242,1.3079,5.017
11.0244,1.436,5.4942
11.0246,1.5987,6.1136
11.0248,1.5218,5.8378
11.0250,1.4126,5.4216
11.0252,1.3601,5.2229
11.0254,1.2987,4.9948
11.0256,1.277,4.9064
11.0258,1.2887,4.9511
11.0260,1.2768,4.908
11.0262,1.2554,4.8156
11.0264,1.3045,5.0146
11.0266,1.3186,5.0372
11.0268,1.6642,6.3707
11.0270,1.5847,6.0727
11.0272,1.5506,5.9511
11.0274,1.3979,5.3651
11.0276,1.3617,5.2318
11.0278,1.3361,5.1333
11.0280,1.351,5.185
11.0282,1.3397,5.1551
11.0284,1.2963,4.9832
11.0286,1.257,4.8318
11.0288,1.2585,4.8501
11.0290,1.1594,4.466
11.0292,1.0587,4.0803
11.0294,1.0806,4.1669
11.0296,1.1049,4.2583
11.0298,1.0405,4.0164
11.0300,0.9639,3.7225
11.0302,0.9816,3.7889
11.0304,0.9868,3.8109
11.0306,0.972,3.7482
11.0308,0.9902,3.8204
11.0310,0.991,3.8232
11.0312,0.9911,3.8237
11.0314,1.0056,3.8796
11.0316,1.0416,4.0145
11.0318,1.1011,4.2391
11.0320,1.1721,4.5151
11.0322,1.1757,4.5337
11.0324,1.0405,4.0143
11.0326,1.04,4.0103
11.0328,1.0467,4.034
11.0330,1.0106,3.9028
11.0332,0.9874,3.8054
11.0334,1.1053,4.2531
11.0336,1.1691,4.5009
11.0338,1.2041,4.631
11.0340,1.2009,4.6162
11.0342,1.2296,4.7241
11.0344,1.3649,5.2332
11.0346,1.4459,5.5379
11.0348,1.4116,5.4263
11.0350,1.2811,4.9221
11.0352,1.2924,4.9653
11.0354,1.2733,4.8946
11.0356,1.2436,4.7804
11.0358,1.2462,4.7879
11.0360,1.2682,4.8853
11.0362,1.1854,4.5543
11.0364,1.2269,4.7186
11.0366,1.2407,4.7719
11.0368,1.2967,4.9742
11.0370,1.3855,5.3176
11.0372,1.3596,5.2318
11.0374,1.2308,4.7338
11.0376,1.1714,4.5123
11.0378,1.1824,4.5476
11.0380,1.2237,4.7135
11.0382,1.1828,4.5514
11.0384,1.1755,4.5233
11.0386,1.131,4.3545
11.0388,1.1668,4.4876
11.0390,1.1814,4.5438
11.0392,1.177,4.5314
11.0394,1.2383,4.7574
11.0396,1.3069,5.0158
11.0398,1.3119,5.0484
11.0400,1.2178,4.6863
11.0402,1.1743,4.5185
11.0404,1.1396,4.3897
11.0406,1.171,4.5038
11.0408,1.2164,4.6805
11.0410,1.2173,4.6868
11.0412,1.2165,4.6786
11.0414,1.2514,4.8104
11.0416,1.2212,4.704
11.0418,1.2263,4.7088
11.0420,1.3039,5.0122
11.0422,1.3034,5.0181
11.0424,1.1702,4.5098
11.0426,1.0907,4.2078
11.0428,1.1001,4.2353
11.0430,1.1793,4.531
11.0432,1.2389,4.7673
11.0434,1.2519,4.8123
11.0436,1.2536,4.8164
11.0438,1.2637,4.86
11.0440,1.2976,4.9853
11.0442,1.3558,5.2035
11.0444,1.4489,5.5522
11.0446,1.5516,5.9456
11.0448,1.5095,5.7873
11.0450,1.4417,5.5304
11.0452,1.3803,5.3004
11.0454,1.3515,5.195
11.0456,1.3043,5.0136
11.0458,1.2694,4.8794
11.0460,1.2377,4.765
11.0462,1.2273,4.7151
11.0464,1.2781,4.9106
11.0466,1.3233,5.0843
11.0468,1.4342,5.49
11.0470,1.5252,5.8506
11.0472,1.5509,5.9556
11.0474,1.374,5.2899
11.0476,1.2515,4.8159
11.0478,1.25,4.8051
11.0480,1.2671,4.8734
11.0482,1.2685,4.8811
11.0484,1.183,4.55
11.0486,1.243,4.7805
11.0488,1.2687,4.8796
11.0490,1.2774,4.9129
11.0492,1.318,5.0585
11.0494,1.3579,5.2089
11.0496,1.4108,5.4145
11.0498,1.3787,5.308
11.0500,1.1952,4.6014
11.0502,1.1475,4.4202
11.0504,1.1647,4.4912
11.0506,1.1201,4.3193
11.0508,1.1235,4.3322
11.0510,1.1396,4.3965
11.0512,1.0991,4.2293
11.0514,1.1567,4.4555
11.0516,1.1934,4.5924
11.0518,1.3372,5.1322
11.0520,1.3974,5.3688
11.0522,1.3716,5.2698
11.0524,1.2894,4.9565
11.0526,1.2157,4.6854
11.0528,1.1719,4.5095
11.0530,1.2556,4.8266
11.0532,1.2679,4.8762
11.0534,1.2794,4.9205
11.0536,1.2386,4.7613
11.0538,1.2793,4.92
11.0540,1.2687,4.8846
11.0542,1.2175,4.6751
11.0544,1.3565,5.2036
11.0546,1.3964,5.3678
11.0548,1.3251,5.0962
11.0550,1.227,4.7289
11.0552,1.1995,4.6205
11.0554,1.1895,4.5819
11.0556,1.1953,4.6043
11.0558,1.2585,4.8425
11.0560,1.2225,4.7044
11.0562,1.1887,4.5671
11.0564,1.2666,4.8664
11.0566,1.3398,5.1449
11.0568,1.4389,5.5109
11.0570,1.493,5.736
11.0572,1.4132,5.4353
11.0574,1.2701,4.8848
11.0576,1.2093,4.6582
11.0578,1.2115,4.6644
11.0580,1.2546,4.8278
11.0582,1.2277,4.7293
11.0584,1.1786,4.5446
11.0586,1.1469,4.4155
11.0588,1.1745,4.5195
11.0590,1.2239,4.7096
11.0592,1.3113,5.0329
11.0594,1.4566,5.5816
11.0596,1.4909,5.722
11.0598,1.4745,5.6622
11.0600,1.3907,5.3375
11.0602,1.4544,5.5847
11.0604,1.3819,5.3093
11.0606,1.3709,5.2615
11.0608,1.4104,5.4187
11.0610,1.4082,5.4073
11.0612,1.3698,5.2654
11.0614,1.3293,5.1124
11.0616,1.3628,5.2333
11.0618,1.4435,5.5313
11.0620,1.6036,6.1416
11.0622,1.6511,6.3271
11.0624,1.5288,5.8644
11.0626,1.4177,5.4496
11.0628,1.3844,5.3216
11.0630,1.3543,5.2086
11.0632,1.3423,5.1624
11.0634,1.3337,5.1269
11.0636,1.2942,4.9777
11.0638,1.3027,5.0126
11.0640,1.3049,5.016
11.0642,1.3306,5.1123
11.0644,1.4389,5.5224
11.0646,1.4832,5.6866
11.0648,1.4643,5.6315
11.0650,1.3736,5.2802
11.0652,1.3651,5.2391
11.0654,1.3516,5.2036
11.0656,1.3408,5.1514
11.0658,1.3936,5.3596
11.0660,1.3756,5.2905
11.0662,1.3897,5.3337
11.0664,1.4407,5.541
11.0666,1.3945,5.3299
11.0668,1.7086,6.5507
11.0670,1.5599,5.9836
11.0672,1.5112,5.803
11.0674,1.3699,5.2686
11.0676,1.2334,4.7562
11.0678,1.2473,4.8022
11.0680,1.2135,4.6793
11.0682,1.1946,4.6015
11.0684,1.2035,4.6334
11.0686,1.2135,4.6744
11.0688,1.1702,4.5098
11.0690,1.1913,4.5843
11.0692,1.2497,4.8112
11.0694,1.3667,5.2535
11.0696,1.3881,5.3386
11.0698,1.2999,5.0126
11.0700,1.1866,4.578
11.0702,1.1746,4.5247
11.0704,1.1891,4.59
11.0706,1.0893,4.2004
11.0708,1.127,4.3455
11.0710,1.2237,4.7086
11.0712,1.2607,4.8486
11.0714,1.3574,5.2178
11.0716,1.3636,5.2362
11.0718,1.437,5.521
11.0720,1.5064,5.7754
11.0722,1.304,5.0257
11.0724,1.2666,4.8715
11.0726,1.268,4.8818
11.0728,1.2546,4.8278
11.0730,1.2313,4.7431
11.0732,1.2482,4.8105
11.0734,1.2613,4.856
11.0736,1.2851,4.9476
11.0738,1.3089,5.0391
11.0740,1.3345,5.1298
11.0742,1.4118,5.4183
11.0744,1.4286,5.4915
11.0746,1.3464,5.1862
11.0748,1.2706,4.8943
11.0750,1.2166,4.6937
11.0752,1.1781,4.5404
11.0754,1.1751,4.5289
11.0756,1.2129,4.6745
11.0758,1.2053,4.6405
11.0760,1.201,4.6287
11.0762,1.2112,4.6605
11.0764,1.2703,4.8857
11.0766,1.4023,5.3878
11.0768,1.4541,5.5809
11.0770,1.4349,5.5187
11.0772,1.3007,5.0128
11.0774,1.2367,4.7612
11.0776,1.2628,4.8617
11.0778,1.2607,4.8587
11.0780,1.2559,4.8376
11.0782,1.2105,4.663
11.0784,1.1648,4.4893
11.0786,1.188,4.5785
11.0788,1.1859,4.5704
11.0790,1.193,4.5881
11.0792,1.3012,5.0121
11.0794,1.2004,4.6263
11.0796,1.1028,4.2612
11.0798,1.0349,3.997
11.0800,1.0184,3.9349
11.0802,0.9849,3.8018
11.0804,1.0299,3.9774
11.0806,1.0512,4.0533
11.0808,1.0497,4.0518
11.0810,1.0424,4.0236
11.0812,1.0346,3.9955
11.0814,1.0562,4.0729
11.0816,1.1973,4.6048
11.0818,1.2847,4.9436
11.0820,1.2165,4.6932
11.0822,1.1244,4.34
11.0824,1.0582,4.0826
11.0826,1.0663,4.1158
11.0828,1.0797,4.1696
11.0830,1.0587,4.0846
11.0832,1.073,4.1438
11.0834,1.0255,3.9606
11.0836,1.0475,4.039
11.0838,1.1023,4.2505
11.0840,1.0986,4.2296
11.0842,1.2639,4.8635
11.0844,1.2478,4.809
11.0846,1.1455,4.4217
11.0848,1.0983,4.2352
11.0850,1.0948,4.228
11.0852,1.0411,4.0146
11.0854,1.1079,4.2676
11.0856,1.1128,4.2889
11.0858,1.0882,4.1939
11.0860,1.1906,4.5814
11.0862,1.2229,4.7107
11.0864,1.2878,4.9452
11.0866,1.3382,5.1467
11.0868,1.2473,4.8046
11.0870,1.2027,4.6329
11.0872,1.0784,4.1627
11.0874,0.9889,3.8191
11.0876,1.0323,3.9828
11.0878,1.0809,4.1679
11.0880,1.0297,3.9769
11.0882,1.0154,3.9214
11.0884,1.0228,3.944
11.0886,1.0479,4.0409
11.0888,1.0744,4.1474
11.0890,1.074,4.1304
11.0892,1.2239,4.712
11.0894,1.2029,4.6358
11.0896,1.1426,4.4057
11.0898,1.0215,3.9408
11.0900,1.0148,3.917
11.0902,1.0056,3.8816
11.0904,0.9732,3.7564
11.0906,1.0335,3.9871
11.0908,0.9948,3.842
11.0910,1.0461,4.0337
11.0912,1.113,4.2938
11.0914,1.0325,3.9771
11.0916,1.1582,4.4589
11.0918,1.2348,4.7466
11.0920,1.2388,4.7717
11.0922,1.118,4.3089
11.0924,1.1265,4.3459
11.0926,1.0928,4.205
11.0928,1.1132,4.2925
11.0930,1.1026,4.2493
11.0932,1.082,4.1722
11.0934,1.0296,3.9723
11.0936,1.1193,4.3092
11.0938,1.1674,4.4993
11.0940,1.2021,4.6185
11.0942,1.3134,5.0488
11.0944,1.3287,5.1127
11.0946,1.2692,4.8865
11.0948,1.2138,4.6657
11.0950,1.2367,4.7612
11.0952,1.2014,4.6253
11.0954,1.1725,4.5095
11.0956,1.2331,4.7498
11.0958,1.1941,4.5924
11.0960,1.2221,4.7073
11.0962,1.1766,4.5299
11.0964,1.2523,4.8087
11.0966,1.3858,5.3102
11.0968,1.4786,5.6809
11.0970,1.3412,5.1582
11.0972,1.2225,4.7093
11.0974,1.1642,4.4823
11.0976,1.2151,4.6758
11.0978,1.2483,4.7985
11.0980,1.2528,4.8206
11.0982,1.2424,4.7831
11.0984,1.1475,4.4156
11.0986,1.1933,4.5991
11.0988,1.1974,4.61
11.0990,1.2495,4.8032
11.0992,1.3432,5.1577
11.0994,1.3981,5.3716
11.0996,1.295,4.9805
11.0998,1.2327,4.7484
11.1000,1.2234,4.7028
11.1002,1.2549,4.8287
11.1004,1.2051,4.6444
11.1006,1.1998,4.6143
11.1008,1.1821,4.5509
11.1010,1.1954,4.6024
11.1012,1.2432,4.7814
11.1014,1.2399,4.7611
11.1016,1.3482,5.1799
11.1018,1.4126,5.4188
11.1020,1.4262,5.4825
11.1022,1.3272,5.1043
11.1024,1.2542,4.8238
11.1026,1.2518,4.8143
11.1028,1.3084,5.0293
11.1030,1.3267,5.0971
11.1032,1.2944,4.9859
11.1034,1.257,4.8343
11.1036,1.3023,4.9982
11.1038,1.3082,5.0341
11.1040,1.33,5.1073
11.1042,1.4525,5.5601
11.1044,1.5844,6.0713
11.1046,1.4972,5.7462
11.1048,1.4391,5.5377
11.1050,1.2975,4.9823
11.1052,1.2976,4.9931
11.1054,1.2642,4.867
11.1056,1.2447,4.7872
11.1058,1.2822,4.9315
11.1060,1.2669,4.8724
11.1062,1.294,4.9741
11.1064,1.381,5.2894
11.1066,1.5914,6.1015
11.1068,1.5119,5.8058
11.1070,1.4714,5.6562
11.1072,1.3439,5.1659
11.1074,1.2924,4.9731
11.1076,1.2942,4.9802
11.1078,1.2518,4.8143
11.1080,1.2492,4.8093
11.1082,1.279,4.9191
11.1084,1.2339,4.7507
11.1086,1.2427,4.782
11.1088,1.2612,4.8505
11.1090,1.3253,5.0839
11.1092,1.4646,5.6212
11.1094,1.3885,5.3401
11.1096,1.2602,4.8593
11.1098,1.1766,4.537
11.1100,1.1366,4.3805
11.1102,1.1372,4.3852
11.1104,1.1168,4.3064
11.1106,1.1117,4.289
11.1108,1.119,4.3083
11.1110,1.1206,4.3234
11.1112,1.0953,4.2211
11.1114,1.2097,4.6524
11.1116,1.2898,4.9605
11.1118,1.3015,5.0032
11.1120,1.2606,4.8506
11.1122,1.1627,4.4812
11.1124,1.1455,4.4149
11.1126,1.1097,4.2769
11.1128,1.1162,4.304
11.1130,1.1185,4.3063
11.1132,1.1164,4.3027
11.1134,1.1781,4.5333
11.1136,1.2317,4.7445
11.1138,1.1426,4.408
11.1140,1.2079,4.6361
11.1142,1.4487,5.5541
11.1144,1.4534,5.5925
11.1146,1.2851,4.9527
11.1148,1.1331,4.3671
11.1150,1.2004,4.6215
11.1152,1.2218,4.7039
11.1154,1.2115,4.6595
11.1156,1.2624,4.8578
11.1158,1.2383,4.7649
11.1160,1.2157,4.683
11.1162,1.2686,4.8867
11.1164,1.2448,4.7851
11.1166,1.371,5.2592
11.1168,1.4376,5.5205
11.1170,1.4031,5.3963
11.1172,1.2759,4.9123
11.1174,1.211,4.66
11.1176,1.2458,4.7964
11.1178,1.2881,4.9513
11.1180,1.3175,5.0672
11.1182,1.283,4.9369
11.1184,1.2396,4.7676
11.1186,1.2679,4.8762
11.1188,1.3513,5.1918
11.1190,1.3953,5.3551
11.1192,1.4956,5.7401
11.1194,1.5223,5.8397
11.1196,1.4303,5.501
11.1198,1.3443,5.162
11.1200,1.383,5.3164
11.1202,1.3851,5.3161
11.1204,1.4198,5.4549
11.1206,1.3854,5.3309
11.1208,1.3261,5.1027
11.1210,1.2952,4.9789
11.1212,1.3112,5.0481
11.1214,1.2972,4.9787
11.1216,1.4526,5.5751
11.1218,1.4749,5.6636
11.1220,1.4417,5.542
11.1222,1.2809,4.939
11.1224,1.1972,4.6115
11.1226,1.2248,4.7105
11.1228,1.3081,5.031
11.1230,1.358,5.2229
11.1232,1.2949,4.9878
11.1234,1.2342,4.7516
11.1236,1.2956,4.9855
11.1238,1.2572,4.8478
11.1240,1.264,4.8615
11.1242,1.4031,5.3794
11.1244,1.4791,5.6887
11.1246,1.3554,5.2129
11.1248,1.2833,4.9383
11.1250,1.2473,4.8071
11.1252,1.1824,4.5594
11.1254,1.137,4.3865
11.1256,1.1224,4.3301
11.1258,1.1131,4.2943
11.1260,1.0831,4.183
11.1262,1.0514,4.0543
11.1264,1.1137,4.2855
11.1266,1.2117,4.6624
11.1268,1.2952,4.9815
11.1270,1.3236,5.0958
11.1272,1.1988,4.6249
11.1274,1.1213,4.3213
11.1276,1.1078,4.2715
11.1278,1.1247,4.3369
11.1280,1.1491,4.4287
11.1282,1.1621,4.4765
11.1284,1.1568,4.4606
11.1286,1.1871,4.5728
11.1288,1.2259,4.7172
11.1290,1.2824,4.9345
11.1292,1.3064,5.0269
11.1294,1.2769,4.9161
11.1296,1.149,4.4351
11.1298,1.0486,4.0454
11.1300,1.113,4.2871
11.1302,1.1584,4.4668
11.1304,1.1627,4.4765
11.1306,1.1434,4.4113
11.1308,1.1029,4.2529
11.1310,1.0761,4.1493
11.1312,1.0814,4.1698
11.1314,1.1094,4.2689
11.1316,1.2691,4.8759
11.1318,1.3727,5.2714
11.1320,1.4004,5.3914
11.1322,1.2292,4.7325
11.1324,1.1708,4.5146
11.1326,1.1482,4.4254
11.1328,1.1385,4.3854
11.1330,1.1152,4.3002
11.1332,1.096,4.2283
11.1334,1.0957,4.2252
11.1336,1.0945,4.2226
11.1338,1.1102,4.2744
11.1340,1.2133,4.6613
11.1342,1.283,4.942
11.1344,1.2464,4.7988
11.1346,1.17,4.5117
11.1348,1.119,4.3083
11.1350,1.1833,4.558
11.1352,1.1526,4.4421
11.1354,1.1718,4.509
11.1356,1.2089,4.6568
11.1358,1.1509,4.4354
11.1360,1.1231,4.3217
11.1362,1.2238,4.7116
11.1364,1.1688,4.4976
11.1366,1.2866,4.9404
11.1368,1.3345,5.1324
11.1370,1.2613,4.8636
11.1372,1.1086,4.2815
11.1374,1.0179,3.9289
11.1376,1.0883,4.2009
11.1378,1.0302,3.9726
11.1380,1.0748,4.1488
11.1382,1.0356,3.9952
11.1384,1.0215,3.9387
11.1386,1.0439,4.0251
11.1388,1.1152,4.3024
11.1390,1.0899,4.1962
11.1392,1.1754,4.5228
11.1394,1.2363,4.7696
11.1396,1.1014,4.2472
